timestamp,temperature_c,humidity_pct,light_detected,sound_avg,sound_peak
2026-02-10 01:00:00,20.3,59.2,0,72,115
2026-02-10 01:01:00,20.3,58.3,0,71,93
2026-02-10 01:02:00,20.6,56.7,0,70,122
2026-02-10 01:03:00,20.8,56.8,0,80,116
2026-02-10 01:04:00,20.3,57.1,0,83,96
2026-02-10 01:05:00,20.2,58.0,0,86,107
2026-02-10 01:06:00,20.4,58.9,0,79,93
2026-02-10 01:07:00,20.0,58.0,0,79,128
2026-02-10 01:08:00,20.5,59.0,0,81,113
2026-02-10 01:09:00,20.4,58.7,0,77,128
2026-02-10 01:10:00,20.4,57.8,0,75,123
2026-02-10 01:11:00,20.4,59.5,0,73,93
2026-02-10 01:12:00,20.1,60.0,0,74,119
2026-02-10 01:13:00,20.2,59.7,0,67,87
2026-02-10 01:14:00,20.4,58.2,0,73,111
2026-02-10 01:15:00,20.6,57.5,0,84,104
2026-02-10 01:16:00,20.2,56.9,0,90,144
2026-02-10 01:17:00,20.2,55.3,0,68,120
2026-02-10 01:18:00,20.5,57.8,0,89,143
2026-02-10 01:19:00,20.2,59.9,0,85,102
2026-02-10 01:20:00,20.2,57.3,0,73,122
2026-02-10 01:21:00,20.3,57.6,0,69,85
2026-02-10 01:22:00,20.2,59.1,0,90,104
2026-02-10 01:23:00,20.5,57.7,0,79,132
2026-02-10 01:24:00,20.4,58.7,0,71,97
2026-02-10 01:25:00,20.3,59.5,0,70,89
2026-02-10 01:26:00,20.2,58.6,0,55,102
2026-02-10 01:27:00,20.1,60.2,0,69,118
2026-02-10 01:28:00,20.4,59.9,0,78,119
2026-02-10 01:29:00,20.4,59.8,0,85,134
2026-02-10 01:30:00,20.3,58.5,0,71,118
2026-02-10 01:31:00,20.4,57.9,0,76,130
2026-02-10 01:32:00,20.0,59.4,0,85,129
2026-02-10 01:33:00,20.3,59.1,0,76,127
2026-02-10 01:34:00,20.2,58.6,0,73,98
2026-02-10 01:35:00,20.3,57.6,0,76,129
2026-02-10 01:36:00,20.2,58.9,0,75,115
2026-02-10 01:37:00,19.9,55.8,0,73,103
2026-02-10 01:38:00,20.4,57.6,0,82,134
2026-02-10 01:39:00,20.6,58.0,0,69,107
2026-02-10 01:40:00,20.0,57.3,0,81,100
2026-02-10 01:41:00,20.3,58.5,0,74,105
2026-02-10 01:42:00,20.4,59.0,0,78,93
2026-02-10 01:43:00,20.4,60.2,0,79,94
2026-02-10 01:44:00,20.2,61.1,0,71,93
2026-02-10 01:45:00,20.3,57.4,0,104,131
2026-02-10 01:46:00,20.8,57.7,0,80,91
2026-02-10 01:47:00,20.4,57.0,0,75,91
2026-02-10 01:48:00,20.8,58.4,0,74,107
2026-02-10 01:49:00,20.3,58.1,0,107,122
2026-02-10 01:50:00,20.6,59.4,0,73,111
2026-02-10 01:51:00,20.2,61.2,0,78,124
2026-02-10 01:52:00,20.5,57.6,0,76,106
2026-02-10 01:53:00,20.5,59.1,0,89,101
2026-02-10 01:54:00,20.2,57.7,0,69,108
2026-02-10 01:55:00,20.2,62.9,0,75,129
2026-02-10 01:56:00,20.3,58.7,0,103,133
2026-02-10 01:57:00,20.3,59.1,0,80,105
2026-02-10 01:58:00,20.0,61.5,0,82,110
2026-02-10 01:59:00,20.3,59.5,0,66,104
2026-02-10 02:00:00,20.6,59.7,0,79,99
2026-02-10 02:01:00,20.3,58.5,0,83,113
2026-02-10 02:02:00,19.8,58.9,0,73,94
2026-02-10 02:03:00,20.1,56.6,0,83,136
2026-02-10 02:04:00,20.0,58.1,0,76,123
2026-02-10 02:05:00,20.0,56.2,0,73,90
2026-02-10 02:06:00,20.4,60.4,0,78,127
2026-02-10 02:07:00,20.4,58.2,0,116,168
2026-02-10 02:08:00,20.4,58.5,0,72,126
2026-02-10 02:09:00,20.3,58.8,0,78,111
2026-02-10 02:10:00,20.7,58.4,0,70,123
2026-02-10 02:11:00,20.4,59.0,0,72,89
2026-02-10 02:12:00,20.5,59.4,0,75,124
2026-02-10 02:13:00,20.7,57.9,0,76,116
2026-02-10 02:14:00,20.4,56.9,0,71,125
2026-02-10 02:15:00,20.3,60.1,0,74,117
2026-02-10 02:16:00,20.2,60.1,0,82,127
2026-02-10 02:17:00,20.4,60.6,0,74,84
2026-02-10 02:18:00,20.1,56.5,0,70,90
2026-02-10 02:19:00,20.6,56.7,0,72,112
2026-02-10 02:20:00,20.1,62.1,0,76,87
2026-02-10 02:21:00,20.5,57.0,0,66,100
2026-02-10 02:22:00,20.5,59.5,0,74,86
2026-02-10 02:23:00,20.3,58.4,0,79,100
2026-02-10 02:24:00,20.1,57.1,0,64,106
2026-02-10 02:25:00,20.3,57.8,0,66,106
2026-02-10 02:26:00,20.3,56.7,0,77,130
2026-02-10 02:27:00,20.1,60.8,0,120,172
2026-02-10 02:28:00,20.5,59.3,0,71,99
2026-02-10 02:29:00,20.1,56.9,0,71,118
2026-02-10 02:30:00,20.6,57.5,0,71,88
2026-02-10 02:31:00,20.7,59.7,0,78,89
2026-02-10 02:32:00,20.5,61.2,0,72,104
2026-02-10 02:33:00,20.0,57.6,0,85,126
2026-02-10 02:34:00,20.3,58.0,0,73,123
2026-02-10 02:35:00,20.2,57.9,0,70,83
2026-02-10 02:36:00,20.1,58.9,0,77,116
2026-02-10 02:37:00,20.0,55.8,0,78,132
2026-02-10 02:38:00,20.4,61.8,0,71,124
2026-02-10 02:39:00,20.3,59.6,0,70,84
2026-02-10 02:40:00,20.6,58.4,0,82,102
2026-02-10 02:41:00,20.4,57.2,0,74,108
2026-02-10 02:42:00,20.3,60.7,0,77,124
2026-02-10 02:43:00,20.2,59.9,0,81,102
2026-02-10 02:44:00,20.1,58.5,0,65,95
2026-02-10 02:45:00,20.4,59.5,0,91,145
2026-02-10 02:46:00,20.2,59.6,0,76,125
2026-02-10 02:47:00,20.2,59.3,0,78,91
2026-02-10 02:48:00,20.0,58.4,0,76,123
2026-02-10 02:49:00,20.3,58.9,0,81,98
2026-02-10 02:50:00,19.8,59.0,0,97,150
2026-02-10 02:51:00,20.2,59.7,0,76,108
2026-02-10 02:52:00,20.1,58.7,0,79,95
2026-02-10 02:53:00,20.0,57.9,0,123,177
2026-02-10 02:54:00,20.1,58.3,0,72,84
2026-02-10 02:55:00,20.2,59.2,0,76,99
2026-02-10 02:56:00,20.4,62.4,0,67,95
2026-02-10 02:57:00,20.2,59.8,0,117,148
2026-02-10 02:58:00,20.1,59.6,0,70,100
2026-02-10 02:59:00,20.2,57.2,0,75,106
2026-02-10 03:00:00,19.6,56.6,0,77,122
2026-02-10 03:01:00,19.9,60.7,0,69,116
2026-02-10 03:02:00,20.3,58.1,0,77,89
2026-02-10 03:03:00,20.0,57.3,0,76,116
2026-02-10 03:04:00,19.8,59.3,0,71,96
2026-02-10 03:05:00,20.1,60.1,0,83,97
2026-02-10 03:06:00,20.1,60.1,0,79,98
2026-02-10 03:07:00,20.1,59.5,0,70,103
2026-02-10 03:08:00,19.7,60.5,0,84,130
2026-02-10 03:09:00,20.2,57.8,0,78,98
2026-02-10 03:10:00,19.7,56.1,0,79,94
2026-02-10 03:11:00,19.9,59.4,0,75,121
2026-02-10 03:12:00,19.8,59.5,0,83,127
2026-02-10 03:13:00,19.8,57.6,0,79,131
2026-02-10 03:14:00,20.0,58.2,0,76,118
2026-02-10 03:15:00,19.6,62.6,0,82,117
2026-02-10 03:16:00,20.0,59.7,0,72,82
2026-02-10 03:17:00,20.0,60.4,0,70,98
2026-02-10 03:18:00,19.8,60.0,0,80,105
2026-02-10 03:19:00,20.2,59.6,1,84,95
2026-02-10 03:20:00,19.7,60.2,0,67,90
2026-02-10 03:21:00,19.7,58.0,0,63,99
2026-02-10 03:22:00,19.6,56.6,0,83,119
2026-02-10 03:23:00,19.8,62.5,0,74,109
2026-02-10 03:24:00,20.3,61.0,0,72,104
2026-02-10 03:25:00,20.0,60.9,0,72,105
2026-02-10 03:26:00,19.6,58.9,0,71,107
2026-02-10 03:27:00,19.8,59.5,0,79,124
2026-02-10 03:28:00,19.8,57.8,0,83,101
2026-02-10 03:29:00,19.5,57.1,0,122,144
2026-02-10 03:30:00,19.5,59.5,0,73,120
2026-02-10 03:31:00,19.6,60.0,0,72,88
2026-02-10 03:32:00,19.9,58.7,0,86,103
2026-02-10 03:33:00,19.8,57.8,0,77,130
2026-02-10 03:34:00,19.7,58.0,0,74,118
2026-02-10 03:35:00,19.9,61.5,0,74,85
2026-02-10 03:36:00,19.9,57.6,0,127,180
2026-02-10 03:37:00,19.8,60.4,0,76,97
2026-02-10 03:38:00,20.0,57.4,0,68,105
2026-02-10 03:39:00,20.4,58.1,0,74,95
2026-02-10 03:40:00,19.9,61.1,0,74,108
2026-02-10 03:41:00,19.9,59.2,0,71,123
2026-02-10 03:42:00,20.0,60.7,0,86,98
2026-02-10 03:43:00,19.7,61.5,0,127,146
2026-02-10 03:44:00,19.7,58.6,0,76,125
2026-02-10 03:45:00,20.2,59.0,0,66,77
2026-02-10 03:46:00,19.9,58.3,0,75,114
2026-02-10 03:47:00,20.5,58.8,0,83,102
2026-02-10 03:48:00,19.5,59.7,0,87,114
2026-02-10 03:49:00,20.1,59.5,0,81,126
2026-02-10 03:50:00,20.0,58.8,0,74,124
2026-02-10 03:51:00,19.8,58.0,0,78,91
2026-02-10 03:52:00,19.9,59.8,0,75,115
2026-02-10 03:53:00,20.0,57.9,0,78,95
2026-02-10 03:54:00,19.9,59.1,0,128,146
2026-02-10 03:55:00,19.9,59.9,0,77,101
2026-02-10 03:56:00,20.1,59.3,0,75,100
2026-02-10 03:57:00,19.4,60.3,0,71,91
2026-02-10 03:58:00,19.8,58.1,0,80,105
2026-02-10 03:59:00,20.1,59.4,0,83,98
2026-02-10 04:00:00,19.6,61.3,0,73,95
2026-02-10 04:01:00,20.0,61.6,0,82,101
2026-02-10 04:02:00,20.0,59.8,0,80,101
2026-02-10 04:03:00,20.0,59.9,0,80,110
2026-02-10 04:04:00,20.1,59.4,0,77,106
2026-02-10 04:05:00,19.9,59.2,0,78,128
2026-02-10 04:06:00,20.0,60.5,1,81,130
2026-02-10 04:07:00,19.8,60.1,0,72,92
2026-02-10 04:08:00,19.9,59.1,0,66,109
2026-02-10 04:09:00,20.0,60.2,0,81,99
2026-02-10 04:10:00,19.9,59.3,0,76,124
2026-02-10 04:11:00,19.8,58.5,0,76,91
2026-02-10 04:12:00,20.1,60.4,0,80,104
2026-02-10 04:13:00,20.4,61.8,0,74,103
2026-02-10 04:14:00,20.2,61.6,0,70,84
2026-02-10 04:15:00,20.0,59.3,0,61,98
2026-02-10 04:16:00,19.9,62.2,0,75,106
2026-02-10 04:17:00,19.8,59.3,0,63,85
2026-02-10 04:18:00,19.9,57.5,1,82,115
2026-02-10 04:19:00,19.8,60.2,0,75,112
2026-02-10 04:20:00,19.8,58.5,0,76,130
2026-02-10 04:21:00,20.1,59.1,0,72,100
2026-02-10 04:22:00,19.9,60.5,0,81,127
2026-02-10 04:23:00,19.8,59.9,0,72,99
2026-02-10 04:24:00,19.4,58.6,0,108,133
2026-02-10 04:25:00,19.8,60.0,0,78,114
2026-02-10 04:26:00,19.9,60.9,0,72,84
2026-02-10 04:27:00,19.9,58.0,1,76,99
2026-02-10 04:28:00,20.4,59.0,0,77,119
2026-02-10 04:29:00,19.7,61.2,0,78,118
2026-02-10 04:30:00,19.7,58.1,0,84,132
2026-02-10 04:31:00,19.8,59.6,0,80,106
2026-02-10 04:32:00,20.2,61.0,0,69,85
2026-02-10 04:33:00,19.8,59.3,0,126,164
2026-02-10 04:34:00,19.8,59.5,0,82,108
2026-02-10 04:35:00,19.6,62.6,0,73,84
2026-02-10 04:36:00,20.0,59.8,0,119,149
2026-02-10 04:37:00,19.8,60.7,0,74,98
2026-02-10 04:38:00,19.9,61.2,0,75,100
2026-02-10 04:39:00,20.0,58.0,0,76,120
2026-02-10 04:40:00,19.8,61.7,0,105,127
2026-02-10 04:41:00,19.7,59.9,0,79,95
2026-02-10 04:42:00,20.3,58.5,0,77,114
2026-02-10 04:43:00,20.1,59.2,0,68,102
2026-02-10 04:44:00,19.9,60.6,0,73,95
2026-02-10 04:45:00,19.9,59.7,0,69,117
2026-02-10 04:46:00,19.5,61.8,0,79,112
2026-02-10 04:47:00,19.7,64.0,0,74,102
2026-02-10 04:48:00,20.0,60.9,0,83,95
2026-02-10 04:49:00,19.8,59.7,0,82,133
2026-02-10 04:50:00,19.9,59.3,0,81,104
2026-02-10 04:51:00,20.1,61.7,0,72,125
2026-02-10 04:52:00,20.1,60.7,0,79,122
2026-02-10 04:53:00,20.0,61.0,0,83,120
2026-02-10 04:54:00,19.9,58.6,0,100,114
2026-02-10 04:55:00,19.5,57.1,0,77,122
2026-02-10 04:56:00,19.8,60.1,0,66,88
2026-02-10 04:57:00,19.7,61.2,0,74,94
2026-02-10 04:58:00,19.9,60.0,0,84,133
2026-02-10 04:59:00,19.6,55.5,0,77,90
2026-02-10 05:00:00,19.7,61.2,0,78,111
2026-02-10 05:01:00,20.0,60.6,0,73,95
2026-02-10 05:02:00,19.9,58.6,0,111,123
2026-02-10 05:03:00,20.1,61.5,0,69,79
2026-02-10 05:04:00,20.0,58.7,0,74,121
2026-02-10 05:05:00,19.7,61.6,0,72,122
2026-02-10 05:06:00,20.0,59.9,0,75,113
2026-02-10 05:07:00,20.3,60.9,0,71,115
2026-02-10 05:08:00,19.9,60.4,0,77,89
2026-02-10 05:09:00,19.8,60.7,0,75,105
2026-02-10 05:10:00,19.8,58.3,0,83,102
2026-02-10 05:11:00,19.8,59.6,0,88,128
2026-02-10 05:12:00,19.6,61.3,0,83,122
2026-02-10 05:13:00,20.0,62.4,0,71,93
2026-02-10 05:14:00,19.8,59.9,0,65,75
2026-02-10 05:15:00,19.9,57.9,1,69,97
2026-02-10 05:16:00,19.4,59.9,0,75,128
2026-02-10 05:17:00,19.9,63.2,0,77,121
2026-02-10 05:18:00,20.0,60.2,0,74,84
2026-02-10 05:19:00,19.9,61.6,0,71,97
2026-02-10 05:20:00,19.9,60.3,0,80,107
2026-02-10 05:21:00,20.0,59.6,0,75,106
2026-02-10 05:22:00,19.8,62.7,0,113,133
2026-02-10 05:23:00,19.9,59.6,0,74,110
2026-02-10 05:24:00,19.9,59.7,0,85,110
2026-02-10 05:25:00,19.7,59.9,0,78,119
2026-02-10 05:26:00,19.7,60.0,0,66,106
2026-02-10 05:27:00,19.9,60.0,0,73,107
2026-02-10 05:28:00,19.8,60.1,0,121,175
2026-02-10 05:29:00,19.8,60.9,0,78,96
2026-02-10 05:30:00,19.6,61.0,0,71,125
2026-02-10 05:31:00,19.9,61.1,0,72,125
2026-02-10 05:32:00,20.0,60.3,0,75,96
2026-02-10 05:33:00,19.6,62.4,0,83,127
2026-02-10 05:34:00,19.8,60.3,1,79,117
2026-02-10 05:35:00,19.8,59.3,0,69,83
2026-02-10 05:36:00,19.8,60.2,0,71,98
2026-02-10 05:37:00,19.9,58.3,0,66,118
2026-02-10 05:38:00,19.5,61.8,0,78,117
2026-02-10 05:39:00,19.6,59.3,0,72,104
2026-02-10 05:40:00,19.8,61.4,0,66,99
2026-02-10 05:41:00,20.3,59.1,0,81,133
2026-02-10 05:42:00,19.8,61.7,0,73,109
2026-02-10 05:43:00,19.2,59.5,0,69,82
2026-02-10 05:44:00,19.4,60.7,0,73,117
2026-02-10 05:45:00,20.1,59.0,0,78,100
2026-02-10 05:46:00,19.8,60.3,0,139,159
2026-02-10 05:47:00,19.4,58.8,0,118,171
2026-02-10 05:48:00,20.0,58.7,0,74,98
2026-02-10 05:49:00,20.1,61.7,0,79,129
2026-02-10 05:50:00,19.8,62.6,0,72,113
2026-02-10 05:51:00,19.9,61.2,0,72,83
2026-02-10 05:52:00,20.0,58.2,0,81,114
2026-02-10 05:53:00,20.0,57.0,0,77,118
2026-02-10 05:54:00,19.8,63.2,0,82,104
2026-02-10 05:55:00,20.1,59.7,0,79,133
2026-02-10 05:56:00,20.0,61.6,0,79,106
2026-02-10 05:57:00,19.9,61.2,0,72,83
2026-02-10 05:58:00,19.6,60.0,0,77,89
2026-02-10 05:59:00,20.1,63.2,0,76,122
2026-02-10 06:00:00,19.6,62.2,0,79,119
2026-02-10 06:01:00,19.9,59.5,0,90,137
2026-02-10 06:02:00,20.0,60.7,0,80,117
2026-02-10 06:03:00,19.9,62.4,0,132,154
2026-02-10 06:04:00,20.4,59.6,0,85,123
2026-02-10 06:05:00,20.0,62.2,0,94,137
2026-02-10 06:06:00,20.0,59.8,0,128,146
2026-02-10 06:07:00,20.1,62.8,0,82,107
2026-02-10 06:08:00,19.8,59.6,0,75,114
2026-02-10 06:09:00,20.0,60.7,0,146,169
2026-02-10 06:10:00,20.1,59.4,0,136,157
2026-02-10 06:11:00,20.2,62.4,0,92,114
2026-02-10 06:12:00,20.3,61.0,0,84,125
2026-02-10 06:13:00,20.1,59.3,1,96,117
2026-02-10 06:14:00,20.2,60.5,0,83,136
2026-02-10 06:15:00,20.2,59.3,0,85,114
2026-02-10 06:16:00,20.0,58.2,0,86,124
2026-02-10 06:17:00,20.1,61.9,0,80,129
2026-02-10 06:18:00,19.9,59.6,0,96,136
2026-02-10 06:19:00,20.0,61.3,0,88,122
2026-02-10 06:20:00,20.2,58.8,0,121,172
2026-02-10 06:21:00,20.4,62.3,0,100,150
2026-02-10 06:22:00,20.3,61.7,0,78,107
2026-02-10 06:23:00,20.2,63.7,0,134,157
2026-02-10 06:24:00,20.0,60.6,0,81,132
2026-02-10 06:25:00,20.1,61.1,0,83,104
2026-02-10 06:26:00,20.0,60.3,0,89,135
2026-02-10 06:27:00,19.9,59.7,0,88,109
2026-02-10 06:28:00,20.7,62.6,0,92,115
2026-02-10 06:29:00,20.0,59.0,0,77,126
2026-02-10 06:30:00,20.0,59.5,0,77,117
2026-02-10 06:31:00,20.1,61.0,0,87,124
2026-02-10 06:32:00,20.2,59.4,0,79,96
2026-02-10 06:33:00,20.2,61.0,0,96,106
2026-02-10 06:34:00,19.9,58.9,0,86,107
2026-02-10 06:35:00,19.8,60.6,0,82,135
2026-02-10 06:36:00,20.3,63.9,0,94,135
2026-02-10 06:37:00,19.6,60.8,0,78,116
2026-02-10 06:38:00,19.9,61.0,0,84,125
2026-02-10 06:39:00,19.9,60.1,0,78,110
2026-02-10 06:40:00,20.0,60.8,0,85,123
2026-02-10 06:41:00,19.9,59.2,1,91,125
2026-02-10 06:42:00,20.1,61.4,0,73,103
2026-02-10 06:43:00,20.0,61.4,0,84,97
2026-02-10 06:44:00,20.3,60.2,0,84,137
2026-02-10 06:45:00,20.3,61.2,0,82,128
2026-02-10 06:46:00,19.7,61.8,0,113,143
2026-02-10 06:47:00,19.8,62.3,0,122,161
2026-02-10 06:48:00,20.0,60.9,0,138,174
2026-02-10 06:49:00,20.4,62.0,0,90,106
2026-02-10 06:50:00,20.3,63.2,0,83,126
2026-02-10 06:51:00,20.0,61.2,0,87,137
2026-02-10 06:52:00,20.4,62.6,0,96,115
2026-02-10 06:53:00,20.0,59.3,0,81,131
2026-02-10 06:54:00,19.8,61.0,0,80,119
2026-02-10 06:55:00,20.4,60.0,0,91,143
2026-02-10 06:56:00,19.8,62.6,0,89,125
2026-02-10 06:57:00,19.9,62.3,0,78,122
2026-02-10 06:58:00,19.9,63.1,0,134,158
2026-02-10 06:59:00,19.8,62.0,0,84,132
2026-02-10 07:00:00,20.2,58.7,1,93,147
2026-02-10 07:01:00,20.3,59.5,1,87,122
2026-02-10 07:02:00,20.4,59.1,1,92,103
2026-02-10 07:03:00,20.4,61.6,0,95,131
2026-02-10 07:04:00,20.2,61.1,1,84,120
2026-02-10 07:05:00,20.4,61.6,0,76,115
2026-02-10 07:06:00,20.3,62.4,1,100,126
2026-02-10 07:07:00,20.0,64.0,0,89,106
2026-02-10 07:08:00,20.4,63.6,0,101,118
2026-02-10 07:09:00,20.0,63.4,0,94,128
2026-02-10 07:10:00,19.6,60.7,1,91,127
2026-02-10 07:11:00,20.1,60.4,1,88,125
2026-02-10 07:12:00,19.9,62.0,0,92,138
2026-02-10 07:13:00,20.0,61.5,1,94,106
2026-02-10 07:14:00,20.0,60.8,0,116,136
2026-02-10 07:15:00,20.0,58.5,1,87,140
2026-02-10 07:16:00,19.8,60.5,1,83,104
2026-02-10 07:17:00,20.0,63.2,1,82,98
2026-02-10 07:18:00,20.3,60.6,1,77,123
2026-02-10 07:19:00,20.1,61.5,1,82,104
2026-02-10 07:20:00,20.0,61.1,1,82,117
2026-02-10 07:21:00,19.7,62.9,1,93,140
2026-02-10 07:22:00,19.9,60.4,0,69,95
2026-02-10 07:23:00,19.8,60.8,1,95,110
2026-02-10 07:24:00,20.2,59.3,1,81,107
2026-02-10 07:25:00,20.3,59.9,1,91,110
2026-02-10 07:26:00,20.2,60.6,0,89,115
2026-02-10 07:27:00,20.2,60.4,1,96,141
2026-02-10 07:28:00,20.2,59.8,1,86,96
2026-02-10 07:29:00,20.2,61.7,0,91,121
2026-02-10 07:30:00,20.0,60.9,0,85,116
2026-02-10 07:31:00,20.0,63.7,1,87,123
2026-02-10 07:32:00,20.4,60.7,1,85,122
2026-02-10 07:33:00,19.9,61.3,1,136,165
2026-02-10 07:34:00,20.1,61.7,1,85,107
